,lg_id,wins,losses,rank_team,srs,pace,pace_rel,off_rtg,off_rtg_rel,def_rtg,def_rtg_rel,team_id,foo,avg_age,avg_ht,avg_wt,g,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,year,team,games,win_pct,win_logratio,net_rtg,rtg_logratio
14,NBA,44.0,38.0,3.0,1.29,100.2,0.6,110.2,2.2,108.1,0.1,SEA,,25.6,6-7,207.0,82.0,19855.0,3544.0,7443.0,0.476,221.0,638.0,0.346,3323.0,6805.0,0.488,1826.0,2442.0,0.748,1313.0,2314.0,3627.0,2146.0,775.0,447.0,1376.0,2380.0,9135.0,1987-88,OKC,82.0,0.5365853658536586,0.14660347419187544,2.1000000000000085,0.019240172073651616
14,NBA,28.0,54.0,4.0,-4.8,101.2,1.6,107.0,-1.0,111.4,3.4,PHO,,27.5,6-6,207.0,82.0,19730.0,3551.0,7302.0,0.486,118.0,357.0,0.331,3433.0,6945.0,0.494,1681.0,2200.0,0.764,1113.0,2379.0,3492.0,2332.0,675.0,353.0,1413.0,2045.0,8901.0,1987-88,PHO,82.0,0.34146341463414637,-0.6567795363890705,-4.400000000000006,-0.04029849303127758
14,NBA,24.0,58.0,6.0,-5.84,100.9,1.3,106.5,-1.5,112.1,4.1,SAC,,26.1,6-7,209.0,82.0,19780.0,3458.0,7337.0,0.471,144.0,450.0,0.32,3314.0,6887.0,0.481,1795.0,2324.0,0.772,1232.0,2461.0,3693.0,2116.0,582.0,493.0,1457.0,1895.0,8855.0,1987-88,SAC,82.0,0.2926829268292683,-0.8823891801984737,-5.599999999999994,-0.051246344928634356
14,NBA,46.0,36.0,4.0,0.82,101.8,2.2,107.1,-0.9,105.7,-2.3,HOU,,27.7,6-7,211.0,82.0,19680.0,3465.0,7354.0,0.471,69.0,291.0,0.237,3396.0,7063.0,0.481,1936.0,2483.0,0.78,1239.0,2530.0,3769.0,1936.0,712.0,502.0,1367.0,1865.0,8935.0,1987-88,HOU,82.0,0.5609756097560976,0.2451224580329849,1.3999999999999915,0.013158084577510982
14,NBA,50.0,32.0,2.0,3.76,95.5,-4.1,109.0,1.0,105.5,-2.5,CHI,,25.5,6-7,210.0,82.0,19855.0,3434.0,7015.0,0.49,56.0,243.0,0.23,3378.0,6772.0,0.499,1685.0,2221.0,0.759,1170.0,2459.0,3629.0,2149.0,712.0,475.0,1263.0,1849.0,8609.0,1987-88,CHI,82.0,0.6097560975609756,0.44628710262841953,3.5,0.03263692931302253
14,NBA,57.0,25.0,1.0,6.15,97.9,-1.7,115.4,7.4,109.4,1.4,BOS,,29.8,6-7,205.0,82.0,19780.0,3599.0,6905.0,0.521,271.0,705.0,0.384,3328.0,6200.0,0.537,1846.0,2300.0,0.803,930.0,2440.0,3370.0,2448.0,620.0,415.0,1304.0,1804.0,9315.0,1987-88,BOS,82.0,0.6951219512195121,0.8241754429663494,6.0,0.05339346408611827
14,NBA,50.0,32.0,3.0,4.02,96.4,-3.2,111.3,3.3,107.6,-0.4,ATL,,26.8,6-7,205.0,82.0,19780.0,3443.0,7102.0,0.485,85.0,282.0,0.301,3358.0,6820.0,0.492,1873.0,2441.0,0.767,1228.0,2379.0,3607.0,2062.0,635.0,537.0,1225.0,2050.0,8844.0,1987-88,ATL,82.0,0.6097560975609756,0.44628710262841953,3.700000000000003,0.03380861055381508
14,NBA,38.0,44.0,3.0,0.14,99.1,-0.5,105.9,-2.1,106.4,-1.6,NYK,,25.3,6-7,206.0,82.0,19805.0,3363.0,7232.0,0.465,179.0,567.0,0.316,3184.0,6665.0,0.478,1750.0,2306.0,0.759,1286.0,2194.0,3480.0,2012.0,789.0,445.0,1518.0,2361.0,8655.0,1987-88,NYK,82.0,0.4634146341463415,-0.1466034741918754,-0.5,-0.004710324300183241
14,NBA,19.0,63.0,5.0,-6.98,98.6,-1.0,101.4,-6.6,109.6,1.6,NJN,,26.7,6-6,207.0,82.0,19780.0,3208.0,6857.0,0.468,137.0,455.0,0.301,3071.0,6402.0,0.48,1682.0,2308.0,0.729,1075.0,2262.0,3337.0,1795.0,727.0,385.0,1503.0,2042.0,8235.0,1987-88,NJN,82.0,0.23170731707317074,-1.1986957472250923,-8.199999999999989,-0.07776428335683225
14,NBA,54.0,28.0,1.0,5.46,98.3,-1.3,110.5,2.5,105.3,-2.7,DET,,27.4,6-6,212.0,82.0,19780.0,3461.0,7018.0,0.493,58.0,202.0,0.287,3403.0,6816.0,0.499,1977.0,2612.0,0.757,1181.0,2482.0,3663.0,2011.0,588.0,394.0,1348.0,1957.0,8957.0,1987-88,DET,82.0,0.6585365853658537,0.6567795363890705,5.200000000000003,0.048202101817877686
14,NBA,38.0,44.0,6.0,-0.18,98.0,-1.6,106.6,-1.4,107.4,-0.6,IND,,25.7,6-7,215.0,82.0,19705.0,3436.0,7154.0,0.48,163.0,485.0,0.336,3273.0,6669.0,0.491,1546.0,1982.0,0.78,1078.0,2457.0,3535.0,1977.0,619.0,345.0,1318.0,2038.0,8581.0,1987-88,IND,82.0,0.4634146341463415,-0.1466034741918754,-0.8000000000000114,-0.0074766703430202515
7,NBA,53.0,29.0,2.0,3.59,97.0,-2.6,112.2,4.2,107.7,-0.3,DAL,,27.0,6-7,220.0,82.0,19755.0,3413.0,7191.0,0.475,154.0,526.0,0.293,3259.0,6665.0,0.489,1980.0,2510.0,0.789,1341.0,2495.0,3836.0,1984.0,645.0,446.0,1257.0,1734.0,8960.0,1987-88,DAL,82.0,0.6463414634146342,0.6029960835656478,4.5,0.04093340892625309
14,NBA,42.0,40.0,4.0,1.21,97.6,-2.0,108.2,0.2,107.6,-0.4,MIL,,28.6,6-7,208.0,82.0,19780.0,3366.0,7079.0,0.475,133.0,410.0,0.324,3233.0,6669.0,0.485,1832.0,2364.0,0.775,1117.0,2335.0,3452.0,2194.0,671.0,380.0,1275.0,1989.0,8697.0,1987-88,MIL,82.0,0.5121951219512195,0.04879016416943205,0.6000000000000085,0.005560718684697179
14,NBA,53.0,29.0,2.0,3.59,103.6,4.0,111.8,3.8,107.4,-0.6,POR,,27.1,6-7,218.0,82.0,19730.0,3661.0,7460.0,0.491,117.0,380.0,0.308,3544.0,7080.0,0.501,2079.0,2701.0,0.77,1251.0,2491.0,3742.0,2307.0,726.0,347.0,1351.0,2091.0,9518.0,1987-88,POR,82.0,0.6463414634146342,0.6029960835656478,4.3999999999999915,0.040151378646234324
15,NBA,52.0,30.0,3.0,5.26,98.3,-2.3,112.2,4.4,107.2,-0.6,ATL,,28.5,6-6,200.0,82.0,19805.0,3412.0,7230.0,0.472,110.0,397.0,0.277,3302.0,6833.0,0.483,2168.0,2709.0,0.8,1372.0,2316.0,3688.0,1990.0,817.0,474.0,1310.0,1880.0,9102.0,1988-89,ATL,82.0,0.6341463414634146,0.550046336919272,5.0,0.04558674445189427
0,NBA,15.0,67.0,6.0,-11.13,99.1,-1.5,97.8,-10.0,109.0,1.2,MIA,,25.2,6-6,205.0,82.0,19855.0,3221.0,7116.0,0.453,97.0,298.0,0.326,3124.0,6818.0,0.458,1477.0,2103.0,0.702,1309.0,2211.0,3520.0,1958.0,744.0,408.0,1728.0,2124.0,8016.0,1988-89,MIA,82.0,0.18292682926829268,-1.4966424182887559,-11.200000000000003,-0.10842330518837205
15,NBA,47.0,35.0,5.0,2.13,97.0,-3.6,109.1,1.3,107.7,-0.1,CHI,,26.4,6-7,211.0,82.0,19780.0,3448.0,6968.0,0.495,174.0,530.0,0.328,3274.0,6438.0,0.509,1656.0,2106.0,0.786,1018.0,2453.0,3471.0,2213.0,722.0,376.0,1327.0,1855.0,8726.0,1988-89,CHI,82.0,0.573170731707317,0.2947995402206448,1.3999999999999915,0.012915308676682133
15,NBA,46.0,36.0,2.0,1.68,98.5,-2.1,113.0,5.2,111.5,3.7,PHI,,27.0,6-5,214.0,82.0,19780.0,3500.0,7201.0,0.486,204.0,646.0,0.316,3296.0,6555.0,0.503,1970.0,2504.0,0.787,1143.0,2356.0,3499.0,2110.0,689.0,354.0,1214.0,1721.0,9174.0,1988-89,PHI,82.0,0.5609756097560976,0.2451224580329849,1.5,0.013363227812167158
15,NBA,52.0,30.0,1.0,3.62,104.4,3.8,111.1,3.3,107.5,-0.3,NYK,,25.3,6-6,204.0,82.0,19805.0,3701.0,7611.0,0.486,386.0,1147.0,0.337,3315.0,6464.0,0.513,1779.0,2366.0,0.752,1322.0,2265.0,3587.0,2083.0,900.0,446.0,1572.0,2053.0,9567.0,1988-89,NYK,82.0,0.6341463414634146,0.550046336919272,3.5999999999999943,0.03293984907786681
15,NBA,45.0,37.0,2.0,0.22,101.8,1.2,105.7,-2.1,104.8,-3.0,HOU,,26.8,6-7,209.0,82.0,19855.0,3412.0,7196.0,0.474,164.0,523.0,0.314,3248.0,6673.0,0.487,1909.0,2527.0,0.755,1211.0,2554.0,3765.0,2016.0,789.0,501.0,1569.0,2026.0,8897.0,1988-89,HOU,82.0,0.5487804878048781,0.19574457712609533,0.9000000000000057,0.008551120989250217
15,NBA,57.0,25.0,2.0,7.95,98.0,-2.6,110.6,2.8,102.9,-4.9,CLE,,26.1,6-7,203.0,82.0,19755.0,3466.0,6904.0,0.502,170.0,474.0,0.359,3296.0,6430.0,0.513,1821.0,2438.0,0.747,1033.0,2475.0,3508.0,2260.0,791.0,586.0,1323.0,1592.0,8923.0,1988-89,CLE,82.0,0.6951219512195121,0.8241754429663494,7.699999999999989,0.07216244624823037
15,NBA,42.0,40.0,3.0,1.26,98.1,-2.5,110.8,3.0,109.6,1.8,BOS,,28.5,6-7,204.0,82.0,19780.0,3520.0,7143.0,0.493,78.0,309.0,0.252,3442.0,6834.0,0.504,1840.0,2349.0,0.783,1179.0,2442.0,3621.0,2189.0,639.0,418.0,1336.0,1876.0,8958.0,1988-89,BOS,82.0,0.5121951219512195,0.04879016416943205,1.2000000000000028,0.010889399799268317
15,NBA,40.0,42.0,4.0,-1.77,100.8,0.2,106.4,-1.4,108.5,0.7,WSB,,26.2,6-6,207.0,82.0,19855.0,3519.0,7591.0,0.464,52.0,243.0,0.214,3467.0,7348.0,0.472,1789.0,2318.0,0.772,1254.0,2354.0,3608.0,2048.0,694.0,325.0,1291.0,2054.0,8879.0,1988-89,WAS,82.0,0.4878048780487805,-0.048790164169432056,-2.0999999999999943,-0.01954459607297017
15,NBA,21.0,61.0,5.0,-7.45,104.1,3.5,100.9,-6.9,107.9,0.1,SAS,,25.6,6-6,203.0,82.0,19755.0,3469.0,7409.0,0.468,63.0,293.0,0.215,3406.0,7116.0,0.479,1651.0,2367.0,0.698,1295.0,2181.0,3476.0,2037.0,961.0,423.0,1712.0,2153.0,8652.0,1988-89,SAS,82.0,0.25609756097560976,-1.0663514264498883,-7.0,-0.06707494490452573
15,NBA,43.0,39.0,4.0,-0.59,107.3,6.7,107.4,-0.4,107.7,-0.1,GSW,,26.0,6-7,201.0,82.0,19905.0,3730.0,7977.0,0.468,194.0,629.0,0.308,3536.0,7348.0,0.481,1904.0,2384.0,0.799,1323.0,2561.0,3884.0,2009.0,831.0,643.0,1488.0,1946.0,9558.0,1988-89,GSW,82.0,0.524390243902439,0.09763846956391607,-0.29999999999999716,-0.0027894020875785254
8,NBA,38.0,44.0,4.0,-1.79,95.9,-4.7,107.4,-0.4,108.6,0.8,DAL,,28.5,6-7,216.0,82.0,19780.0,3244.0,6917.0,0.469,211.0,681.0,0.31,3033.0,6236.0,0.486,1785.0,2263.0,0.789,1048.0,2397.0,3445.0,1867.0,579.0,476.0,1233.0,1739.0,8484.0,1988-89,DAL,82.0,0.4634146341463415,-0.1466034741918754,-1.1999999999999886,-0.01111122542507061
15,NBA,63.0,19.0,1.0,6.24,95.5,-5.1,110.8,3.0,104.7,-3.1,DET,,28.6,6-6,212.0,82.0,19830.0,3395.0,6879.0,0.494,120.0,400.0,0.3,3275.0,6479.0,0.505,1830.0,2379.0,0.769,1154.0,2546.0,3700.0,2027.0,522.0,406.0,1336.0,1939.0,8740.0,1988-89,DET,82.0,0.7682926829268293,1.1986957472250923,6.099999999999994,0.05662765643669229
15,NBA,28.0,54.0,6.0,-3.0,99.2,-1.4,106.8,-1.0,111.0,3.2,IND,,25.2,6-8,214.0,82.0,19855.0,3385.0,6945.0,0.487,202.0,615.0,0.328,3183.0,6330.0,0.503,1795.0,2275.0,0.789,1065.0,2497.0,3562.0,2012.0,563.0,418.0,1547.0,2105.0,8767.0,1988-89,IND,82.0,0.34146341463414637,-0.6567795363890705,-4.200000000000003,-0.03857227478623973
0,NBA,20.0,62.0,6.0,-7.74,100.3,-0.3,103.7,-4.1,112.1,4.3,CHH,,27.2,6-5,203.0,82.0,19780.0,3426.0,7430.0,0.461,134.0,430.0,0.312,3292.0,7000.0,0.47,1580.0,2060.0,0.767,1138.0,2200.0,3338.0,2323.0,705.0,264.0,1318.0,2068.0,8566.0,1988-89,CHA,82.0,0.24390243902439024,-1.1314021114911006,-8.399999999999991,-0.07788921484263248
15,NBA,49.0,33.0,4.0,4.11,98.6,-2.0,110.1,2.3,106.4,-1.4,MIL,,28.5,6-7,208.0,82.0,19755.0,3399.0,7167.0,0.474,179.0,567.0,0.316,3220.0,6600.0,0.488,1955.0,2382.0,0.821,1133.0,2272.0,3405.0,2071.0,821.0,323.0,1305.0,1953.0,8932.0,1988-89,MIL,82.0,0.5975609756097561,0.3953127366441464,3.6999999999999886,0.03418346682109006
14,NBA,51.0,31.0,1.0,4.01,98.0,-2.6,106.6,-1.2,101.5,-6.3,UTA,,27.4,6-7,220.0,82.0,19730.0,3182.0,6595.0,0.482,114.0,380.0,0.3,3068.0,6215.0,0.494,2110.0,2742.0,0.77,1050.0,2607.0,3657.0,2108.0,720.0,583.0,1532.0,1894.0,8588.0,1988-89,UTA,82.0,0.6219512195121951,0.49783842823917956,5.099999999999994,0.049024713249902145
15,NBA,44.0,38.0,3.0,0.91,107.5,6.9,108.6,0.8,107.1,-0.7,DEN,,29.8,6-5,197.0,82.0,19880.0,3813.0,8140.0,0.468,228.0,676.0,0.337,3585.0,7464.0,0.48,1821.0,2314.0,0.787,1206.0,2513.0,3719.0,2282.0,811.0,436.0,1225.0,2088.0,9675.0,1988-89,DEN,82.0,0.5365853658536586,0.14660347419187544,1.5,0.013908430046131931
15,NBA,27.0,55.0,6.0,-5.35,100.5,-0.1,104.5,-3.3,110.0,2.2,SAC,,25.2,6-7,208.0,82.0,19780.0,3362.0,7351.0,0.457,307.0,824.0,0.373,3055.0,6527.0,0.468,1620.0,2104.0,0.77,1141.0,2454.0,3595.0,1970.0,624.0,409.0,1370.0,1877.0,8651.0,1988-89,SAC,82.0,0.32926829268292684,-0.7114963192281418,-5.5,-0.05129329438755058
15,NBA,26.0,56.0,5.0,-5.69,100.1,-0.5,103.0,-4.8,109.3,1.5,NJN,,26.8,6-6,203.0,82.0,19805.0,3333.0,7226.0,0.461,187.0,568.0,0.329,3146.0,6658.0,0.473,1653.0,2260.0,0.731,1204.0,2419.0,3623.0,1793.0,773.0,431.0,1449.0,1966.0,8506.0,1988-89,NJN,82.0,0.3170731707317073,-0.7672551527136672,-6.299999999999997,-0.05936740695285709
15,NBA,55.0,27.0,2.0,6.84,104.5,3.9,113.1,5.3,105.7,-2.1,PHO,,25.7,6-6,209.0,82.0,19755.0,3754.0,7545.0,0.498,168.0,481.0,0.349,3586.0,7064.0,0.508,2051.0,2594.0,0.791,1095.0,2619.0,3714.0,2280.0,693.0,416.0,1279.0,1933.0,9727.0,1988-89,PHO,82.0,0.6707317073170732,0.7114963192281419,7.3999999999999915,0.06766749024588282
15,NBA,21.0,61.0,7.0,-9.5,104.4,3.8,100.8,-7.0,110.2,2.4,LAC,,24.6,6-7,211.0,82.0,19855.0,3526.0,7428.0,0.475,54.0,234.0,0.231,3472.0,7194.0,0.483,1606.0,2220.0,0.723,1156.0,2384.0,3540.0,2208.0,815.0,530.0,1666.0,1937.0,8712.0,1988-89,LAC,82.0,0.25609756097560976,-1.0663514264498883,-9.400000000000006,-0.08915854108154588
15,NBA,47.0,35.0,3.0,2.44,100.1,-0.5,111.5,3.7,108.6,0.8,SEA,,26.3,6-7,207.0,82.0,19780.0,3564.0,7478.0,0.477,293.0,774.0,0.379,3271.0,6704.0,0.488,1775.0,2379.0,0.746,1397.0,2238.0,3635.0,2083.0,864.0,494.0,1403.0,2027.0,9196.0,1988-89,OKC,82.0,0.573170731707317,0.2947995402206448,2.9000000000000057,0.026353183400338372
15,NBA,57.0,25.0,1.0,6.38,100.1,-0.5,113.8,6.0,106.7,-1.1,LAL,,29.5,6-7,211.0,82.0,19805.0,3584.0,7143.0,0.502,227.0,667.0,0.34,3357.0,6476.0,0.518,2011.0,2508.0,0.802,1094.0,2612.0,3706.0,2282.0,724.0,421.0,1344.0,1672.0,9406.0,1988-89,LAL,82.0,0.6951219512195121,0.8241754429663494,7.099999999999994,0.06442136338452291
15,NBA,39.0,43.0,5.0,0.92,103.9,3.3,109.4,1.6,108.0,0.2,POR,,26.9,6-7,219.0,82.0,19830.0,3695.0,7795.0,0.474,216.0,645.0,0.335,3479.0,7150.0,0.487,1789.0,2416.0,0.74,1384.0,2381.0,3765.0,2212.0,828.0,388.0,1435.0,2026.0,9395.0,1988-89,POR,82.0,0.47560975609756095,-0.09763846956391606,1.4000000000000057,0.012879662863661238
16,NBA,23.0,59.0,7.0,-4.41,96.7,-1.6,104.8,-3.3,110.0,1.9,SAC,,26.4,6-6,209.0,82.0,19755.0,3305.0,7056.0,0.468,216.0,649.0,0.333,3089.0,6407.0,0.482,1515.0,1964.0,0.771,952.0,2363.0,3315.0,2052.0,546.0,392.0,1239.0,1863.0,8341.0,1989-90,SAC,82.0,0.2804878048780488,-0.9420432279765697,-5.200000000000003,-0.04842659390547441
1,NBA,19.0,63.0,7.0,-7.0,98.1,-0.2,102.0,-6.1,109.9,1.8,CHH,,25.6,6-4,204.0,82.0,19755.0,3270.0,7183.0,0.455,205.0,611.0,0.336,3065.0,6572.0,0.466,1487.0,1967.0,0.756,962.0,2211.0,3173.0,2080.0,778.0,262.0,1226.0,1889.0,8232.0,1989-90,CHA,82.0,0.23170731707317074,-1.1986957472250923,-7.900000000000006,-0.0745980481253046
16,NBA,41.0,41.0,5.0,1.71,101.2,2.9,104.8,-3.3,103.4,-4.7,HOU,,27.9,6-6,204.0,82.0,19805.0,3483.0,7250.0,0.48,153.0,491.0,0.312,3330.0,6759.0,0.493,1633.0,2267.0,0.72,1217.0,2638.0,3855.0,2194.0,809.0,551.0,1513.0,1934.0,8752.0,1989-90,HOU,82.0,0.5,0.0,1.3999999999999915,0.013448809812613002
16,NBA,54.0,28.0,3.0,7.09,100.7,2.4,113.1,5.0,106.2,-1.9,PHO,,26.7,6-6,208.0,82.0,19855.0,3544.0,7139.0,0.496,176.0,543.0,0.324,3368.0,6596.0,0.511,2159.0,2716.0,0.795,1053.0,2651.0,3704.0,2109.0,668.0,501.0,1275.0,1825.0,9423.0,1989-90,PHO,82.0,0.6585365853658537,0.6567795363890705,6.8999999999999915,0.06294827431423622
16,NBA,41.0,41.0,4.0,1.4,95.3,-3.0,110.9,2.8,109.8,1.7,SEA,,25.6,6-6,202.0,82.0,19905.0,3466.0,7243.0,0.479,231.0,650.0,0.355,3235.0,6593.0,0.491,1606.0,2167.0,0.741,1323.0,2255.0,3578.0,1874.0,701.0,335.0,1336.0,2064.0,8769.0,1989-90,OKC,82.0,0.5,0.0,1.1000000000000085,0.009968365280891142
16,NBA,63.0,19.0,1.0,6.74,96.3,-2.0,114.0,5.9,107.0,-1.1,LAL,,28.9,6-7,211.0,82.0,19855.0,3434.0,7010.0,0.49,309.0,841.0,0.367,3125.0,6169.0,0.507,1902.0,2417.0,0.787,1097.0,2460.0,3557.0,2232.0,655.0,445.0,1226.0,1737.0,9079.0,1989-90,LAL,82.0,0.7682926829268293,1.1986957472250923,7.0,0.06336961393258919
16,NBA,55.0,27.0,2.0,2.74,96.7,-1.6,112.3,4.2,109.0,0.9,CHI,,26.1,6-7,210.0,82.0,19830.0,3531.0,7090.0,0.498,250.0,669.0,0.374,3281.0,6421.0,0.511,1665.0,2140.0,0.778,1075.0,2279.0,3354.0,2172.0,814.0,388.0,1247.0,1906.0,8977.0,1989-90,CHI,82.0,0.6707317073170732,0.7114963192281419,3.299999999999997,0.02982597951525377
16,NBA,52.0,30.0,2.0,3.23,98.2,-0.1,112.0,3.9,107.9,-0.2,BOS,,30.2,6-7,209.0,82.0,19705.0,3563.0,7148.0,0.498,106.0,404.0,0.262,3457.0,6744.0,0.513,1791.0,2153.0,0.832,1066.0,2707.0,3773.0,2423.0,539.0,455.0,1256.0,1717.0,9023.0,1989-90,BOS,82.0,0.6341463414634146,0.550046336919272,4.099999999999994,0.03729399903100546
16,NBA,59.0,23.0,2.0,6.48,102.3,4.0,110.5,2.4,104.4,-3.7,POR,,26.7,6-7,216.0,82.0,19880.0,3572.0,7547.0,0.473,190.0,565.0,0.336,3382.0,6982.0,0.484,2031.0,2734.0,0.743,1355.0,2552.0,3907.0,2085.0,749.0,364.0,1356.0,2048.0,9365.0,1989-90,POR,82.0,0.7195121951219512,0.9420432279765697,6.099999999999994,0.0567858455092691
16,NBA,42.0,40.0,5.0,-0.18,97.0,-1.3,111.5,3.4,111.4,3.3,IND,,26.4,6-8,212.0,82.0,19880.0,3381.0,6807.0,0.497,294.0,770.0,0.382,3087.0,6037.0,0.511,1906.0,2335.0,0.816,940.0,2388.0,3328.0,2023.0,552.0,350.0,1342.0,1972.0,8962.0,1989-90,IND,82.0,0.5121951219512195,0.04879016416943205,0.09999999999999432,0.0008972634069896832
0,NBA,22.0,60.0,6.0,-3.6,91.1,-7.2,103.6,-4.5,108.2,0.1,MIN,,26.2,6-6,209.0,82.0,19855.0,3067.0,6876.0,0.446,73.0,294.0,0.248,2994.0,6582.0,0.455,1596.0,2137.0,0.747,1196.0,2053.0,3249.0,1844.0,789.0,344.0,1197.0,1901.0,7803.0,1989-90,MIN,82.0,0.2682926829268293,-1.0033021088637848,-4.6000000000000085,-0.04344403658699856
16,NBA,17.0,65.0,6.0,-7.82,99.3,1.0,100.7,-7.4,108.6,0.5,NJN,,26.6,6-7,209.0,82.0,19705.0,3157.0,7415.0,0.426,140.0,506.0,0.277,3017.0,6909.0,0.437,1754.0,2350.0,0.746,1363.0,2324.0,3687.0,1475.0,774.0,481.0,1360.0,1952.0,8208.0,1989-90,NJN,82.0,0.2073170731707317,-1.341173925839421,-7.8999999999999915,-0.07552560777531843
1,NBA,18.0,64.0,5.0,-9.59,101.0,2.7,99.3,-8.8,108.9,0.8,MIA,,24.7,6-5,204.0,82.0,19730.0,3383.0,7345.0,0.461,88.0,300.0,0.293,3295.0,7045.0,0.468,1393.0,2028.0,0.687,1242.0,2313.0,3555.0,1957.0,736.0,388.0,1557.0,2123.0,8247.0,1989-90,MIA,82.0,0.21951219512195122,-1.2685113254635072,-9.600000000000009,-0.09228445888778801
16,NBA,42.0,40.0,4.0,-0.62,95.0,-3.3,106.9,-1.2,107.2,-0.9,CLE,,26.1,6-7,201.0,82.0,19880.0,3214.0,6977.0,0.461,346.0,851.0,0.407,2868.0,6126.0,0.468,1637.0,2201.0,0.744,1128.0,2380.0,3508.0,2106.0,645.0,512.0,1243.0,1666.0,8411.0,1989-90,CLE,82.0,0.5121951219512195,0.04879016416943205,-0.29999999999999716,-0.0028024306057020105
16,NBA,30.0,52.0,6.0,-2.8,99.2,0.9,104.0,-4.1,107.4,-0.7,LAC,,24.5,6-7,212.0,82.0,19805.0,3319.0,6853.0,0.484,56.0,230.0,0.243,3263.0,6623.0,0.493,1815.0,2458.0,0.738,1056.0,2362.0,3418.0,1978.0,782.0,507.0,1547.0,1859.0,8509.0,1989-90,LAC,82.0,0.36585365853658536,-0.5500463369192721,-3.4000000000000057,-0.03216928293339167
0,NBA,18.0,64.0,7.0,-8.73,104.1,5.8,105.8,-2.3,114.3,6.2,ORL,,26.5,6-6,206.0,82.0,19805.0,3457.0,7525.0,0.459,116.0,393.0,0.295,3341.0,7132.0,0.468,2060.0,2725.0,0.756,1304.0,2465.0,3769.0,1993.0,617.0,294.0,1407.0,1975.0,9090.0,1989-90,ORL,82.0,0.21951219512195122,-1.2685113254635072,-8.5,-0.07727605137656593
16,NBA,31.0,51.0,4.0,-2.43,99.4,1.1,107.5,-0.6,109.7,1.6,WSB,,27.5,6-6,206.0,82.0,19830.0,3598.0,7581.0,0.475,37.0,197.0,0.188,3561.0,7384.0,0.482,1599.0,2093.0,0.764,1198.0,2450.0,3648.0,2214.0,561.0,424.0,1201.0,1929.0,8832.0,1989-90,WAS,82.0,0.3780487804878049,-0.4978384282391796,-2.200000000000003,-0.020258519713467052
16,NBA,45.0,37.0,3.0,0.78,98.2,-0.1,109.4,1.3,108.0,-0.1,NYK,,26.5,6-6,204.0,82.0,19830.0,3434.0,7089.0,0.484,236.0,710.0,0.332,3198.0,6379.0,0.501,1775.0,2349.0,0.756,1187.0,2426.0,3613.0,2140.0,714.0,492.0,1412.0,1828.0,8879.0,1989-90,NYK,82.0,0.5487804878048781,0.19574457712609533,1.4000000000000057,0.012879662863661238
16,NBA,56.0,26.0,1.0,3.58,98.5,0.2,107.7,-0.4,104.2,-3.9,SAS,,26.4,6-7,205.0,82.0,19730.0,3388.0,6997.0,0.484,54.0,226.0,0.239,3334.0,6771.0,0.492,1888.0,2535.0,0.745,1163.0,2474.0,3637.0,2037.0,799.0,554.0,1399.0,1854.0,8718.0,1989-90,SAS,82.0,0.6829268292682927,0.7672551527136672,3.5,0.03303745484307627
16,NBA,41.0,41.0,6.0,0.64,95.8,-2.5,113.0,4.9,111.9,3.8,ATL,,28.6,6-6,197.0,82.0,19730.0,3417.0,7019.0,0.487,124.0,411.0,0.302,3293.0,6608.0,0.498,1943.0,2544.0,0.764,1273.0,2187.0,3460.0,1820.0,717.0,353.0,1270.0,1871.0,8901.0,1989-90,ATL,82.0,0.5,0.0,1.0999999999999943,0.00978220339446088
15,NBA,55.0,27.0,2.0,4.82,96.1,-2.2,110.3,2.2,105.4,-2.7,UTA,,27.6,6-7,218.0,82.0,19830.0,3330.0,6593.0,0.505,226.0,630.0,0.359,3104.0,5963.0,0.521,1874.0,2484.0,0.754,953.0,2501.0,3454.0,2212.0,677.0,491.0,1410.0,2031.0,8760.0,1989-90,UTA,82.0,0.6707317073170732,0.7114963192281419,4.8999999999999915,0.045441290152194745
16,NBA,43.0,39.0,4.0,1.56,105.4,7.1,108.0,-0.1,106.7,-1.4,DEN,,29.5,6-5,198.0,82.0,19805.0,3716.0,8015.0,0.464,228.0,677.0,0.337,3488.0,7338.0,0.475,1737.0,2201.0,0.789,1169.0,2532.0,3701.0,2275.0,814.0,329.0,1136.0,2047.0,9397.0,1989-90,DEN,82.0,0.524390243902439,0.09763846956391607,1.2999999999999972,0.012110068816511948
16,NBA,53.0,29.0,1.0,4.23,96.5,-1.8,113.5,5.4,108.4,0.3,PHI,,27.4,6-6,214.0,82.0,19805.0,3437.0,7028.0,0.489,189.0,543.0,0.348,3248.0,6485.0,0.501,1976.0,2509.0,0.788,1111.0,2406.0,3517.0,1932.0,687.0,365.0,1209.0,1697.0,9039.0,1989-90,PHI,82.0,0.6463414634146342,0.6029960835656478,5.099999999999994,0.0459747479159114
16,NBA,59.0,23.0,1.0,5.41,94.4,-3.9,109.9,1.8,103.5,-4.6,DET,,29.5,6-6,212.0,82.0,19805.0,3333.0,6980.0,0.478,177.0,541.0,0.327,3156.0,6439.0,0.49,1713.0,2252.0,0.761,1185.0,2458.0,3643.0,1996.0,512.0,418.0,1233.0,1961.0,8556.0,1989-90,DET,82.0,0.7195121951219512,0.9420432279765697,6.400000000000006,0.05999924870415188
